num,word,pinyin,radical,stroke_count,wuxing,traditional,wubi
2778,慨,kǎi,忄,12,木,慨,NVCQ
2779,割,gē,刂,12,金,割,PDHJ
2780,寒,hán,宀,12,水,寒,PFJU
2781,富,fù,宀,12,水,富,PGKL
2782,寓,yù,宀,12,木,寓,PJMY
2783,窜,cuàn,穴,12,金,竄,PWKH
2784,窝,wō,穴,12,火,窩,PWKW
2785,窖,jiào,穴,12,木,窖,PWTK
2786,窗,chuāng,穴,12,金,窗,PWTQ
2787,窘,jiǒng,穴,12,木,窘,PWVK
2788,遍,biàn,辶,12,水,遍,YNMP
2789,雇,gù,户,12,木,雇,YNWY
2790,裕,yù,衤,12,金,裕,PUWK
2791,裤,kù,衤,12,木,褲,PUYL
2792,裙,qún,衤,12,木,裙,PUVK
2793,禅,"chán,shàn",礻,12,金,禪,PYUF
2794,禄,lù,礻,12,火,禄,PYVI
2795,谢,xiè,讠,12,金,謝,YTMF
2796,谣,yáo,讠,12,火,謠,YERM
2797,谤,bàng,讠,12,水,謗,YUPY
2798,谦,qiān,讠,12,木,謙,YUVO
2799,犀,xī,尸,12,金,犀,NIRH
2800,属,"shǔ,zhǔ",尸,12,金,屬,NTKY
2801,屡,lǚ,尸,12,,屢,NOVD
2802,强,"qiáng,qiǎng,jiàng",弓,12,木,强,XKJY
2803,粥,"zhōu,yù",米,12,水,粥,XOXN
2804,疏,shū,⺪,12,金,疏,NHYQ
2805,隔,gé,阝,12,木,隔,BGKH
2806,隙,xì,阝,12,水,隙,BIJI
2807,隘,ài,阝,12,土,隘,BUWL
2808,媒,méi,女,12,水,媒,VAFS
2809,絮,xù,糸,12,金,絮,VKXI
2810,嫂,sǎo,女,12,金,嫂,VVHC
2811,媚,mèi,女,12,水,媚,VNHG
2812,婿,xù,女,12,金,婿,VNHE
2813,登,dēng,癶,12,火,登,WGKU
2814,缅,miǎn,纟,12,水,緬,XDMD
2815,缆,lǎn,纟,12,火,纜,XJTQ
2816,缉,"jī,qī",纟,12,木,緝,XKBG
2817,缎,duàn,纟,12,火,緞,XWDC
2818,缓,huǎn,纟,12,火,緩,XEFC
2819,缔,dì,纟,12,火,締,XUPH
2820,缕,lǚ,纟,12,火,縷,XOVG
2821,骗,piàn,马,12,水,騙,CYNA
2822,编,biān,纟,12,水,編,XYNA
2823,骚,"sāo,sǎo",马,12,金,騷,CCYJ
2824,缘,yuán,纟,12,土,緣,XXEY
2825,瑟,sè,王,13,木,瑟,GGNT
2826,鹉,wǔ,鸟,13,土,鵡,GAHG
2827,瑞,ruì,王,13,金,瑞,GMDJ
2828,瑰,guī,王,13,木,瑰,GRQC
2829,瑙,nǎo,王,13,火,瑙,GVTQ
2830,魂,hún,鬼,13,水,魂,FCRC
2831,肆,sì,镸,13,金,肆,DVFH
2832,摄,"shè,niè",扌,13,火,攝,RBCC
2833,摸,mō,扌,13,水,摸,RAJD
2834,填,"tián,zhèn",土,13,土,填,FFHW
2835,搏,bó,扌,13,水,搏,RGEF
2836,塌,tā,土,13,土,塌,FJNG
2837,鼓,gǔ,鼓,13,木,鼓,FKUC
2838,摆,bǎi,扌,13,火,擺、襬,RLFC
2839,携,xié,扌,13,水,携,RWYE
2840,搬,bān,扌,13,水,搬,RTEC
2841,摇,yáo,扌,13,火,摇,RERM
2842,搞,gǎo,扌,13,木,搞,RYMK
2843,塘,táng,土,13,土,塘,FYVK
2844,摊,tān,扌,13,火,攤,RCWY
2845,聘,pìn,耳,13,水,聘,BMGN
2846,斟,zhēn,斗,13,金,斟,ADWF
2847,蒜,suàn,艹,13,木,蒜,AFII
2848,勤,qín,力,13,木,勤,AKGL
2849,靴,xuē,革,13,木,靴,AFWX
2850,靶,bǎ,革,13,水,靶,AFCN
2851,鹊,què,鸟,13,金,鵲,AJQG
2852,蓝,lán,艹,13,木,藍,AJTL
2853,墓,mù,土,13,木,墓,AJDF
2854,幕,mù,艹,13,木,幕,AJDH
2855,蓬,péng,艹,13,木,蓬,ATDP
2856,蓄,xù,艹,13,木,蓄,AYXL
2857,蒲,pú,艹,13,木,蒲,AIGY
2858,蓉,róng,艹,13,木,蓉,APWK
2859,蒙,"méng,mēng,měng",艹,13,水,濛、懞、矇,APGE
2860,蒸,zhēng,艹,13,木,蒸,ABIO
2861,献,xiàn,犬,13,木,獻,FMUD
2862,椿,chūn,木,13,木,椿,SDWJ
2863,禁,"jìn,jīn",示,13,木,禁,SSFI
2864,楚,chǔ,疋,13,金,楚,SSNH
2865,楷,"kǎi,jiē",木,13,木,楷,SXXR
2866,榄,lǎn,木,13,木,欖,SJTQ
2867,想,xiǎng,心,13,金,想,SHNU
2868,槐,huái,木,13,木,槐,SRQC
2869,榆,yú,木,13,木,榆,SWGJ
2870,楼,lóu,木,13,木,樓,SOVG
2871,概,gài,木,13,木,概,SVCQ
2872,赖,lài,⺈,13,火,賴,GKIM
2873,酪,lào,酉,13,火,酪,SGTK
2874,酬,chóu,酉,13,金,酬,SGYH
2875,感,gǎn,心,13,木,感,DGKN
2876,碍,ài,石,13,土,礙,DJGF
2877,碘,diǎn,石,13,土,碘,DMAW
2878,碑,bēi,石,13,土,碑,DRTF
2879,碎,suì,石,13,土,碎,DYWF
2880,碰,pèng,石,13,土,碰,DUOG
2881,碗,wǎn,石,13,土,碗,DPQB
2882,碌,"lù,liù",石,13,土,碌,DVIY
2883,尴,gān,尢,13,木,尷,DNJL
2884,雷,léi,雨,13,水,雷,FLF
2885,零,líng,雨,13,火,零,FWYC
2886,雾,wù,雨,13,水,霧,FTLB
2887,雹,báo,雨,13,水,雹,FQNB
2888,辐,fú,车,13,金,輻,LGKL
2889,辑,jí,车,13,金,輯,LKBG
2890,输,shū,车,13,金,輸,LWGJ
2891,督,dū,目,13,火,督,HICH
2892,频,"pín,bīn",页,13,水,頻,HIDM
2893,龄,líng,齿,13,火,齡,HWBC
2894,鉴,jiàn,金,13,金,鑒,JTYQ
2895,睛,jīng,目,13,木,睛,HGEG
2896,睹,dǔ,目,13,金,睹,HFTJ
2897,睦,mù,目,13,火,睦,HFWF
2898,瞄,miáo,目,13,水,瞄,HALG
2899,睫,jié,目,13,木,睫,HGVH
2900,睡,shuì,目,13,金,睡,HTGF
2901,睬,cǎi,目,13,金,睬,HESY
2902,嗜,shì,口,13,,嗜,KFTJ
2903,鄙,bǐ,阝,13,水,鄙,KFLB
2904,嗦,suō,口,13,金,嗦,KFPI
2905,愚,yú,心,13,木,愚,JMHN
2906,暖,nuǎn,日,13,火,暖,JEFC
2907,盟,méng,皿,13,水,盟,JELF
2908,歇,xiē,欠,13,木,歇,JQWW
2909,暗,àn,日,13,土,暗,JUJG
2910,暇,xiá,日,13,木,暇,JNHC
2911,照,zhào,灬,13,火,照,JVKO
2912,畸,jī,田,13,木,畸,LDSK
2913,跨,kuà,⻊,13,木,跨,KHDN
2914,跷,qiāo,⻊,13,木,蹺,KHAQ
2915,跳,"tiào,táo",⻊,13,火,跳,KHIQ
2916,跺,duò,⻊,13,火,跺,KHMS
2917,跪,guì,⻊,13,木,跪,KHQB
2918,路,lù,⻊,13,火,路,KHTK
2919,跤,jiāo,⻊,13,木,跤,KHUQ
2920,跟,gēn,⻊,13,木,跟,KHVE
2921,遣,qiǎn,辶,13,金,遣,KHGP
2922,蜈,wú,虫,13,土,蜈,JKGD
2923,蜗,wō,虫,13,火,蝸,JKMW
2924,蛾,"é,yǐ",虫,13,木,蛾,JTRT
2925,蜂,fēng,虫,13,水,蜂,JTDH
2926,蜕,tuì,虫,13,火,蜕,JUKQ
2927,嗅,xiù,口,13,金,嗅,KTHD
2928,嗡,wēng,口,13,土,嗡,KWCN
2929,嗓,sǎng,口,13,木,嗓,KCCS
2930,署,shǔ,罒,13,金,署,LFTJ
2931,置,zhì,罒,13,火,置,LFHF
2932,罪,zuì,罒,13,木,罪,LHDD
2933,罩,zhào,罒,13,火,罩,LHJJ
2934,蜀,shǔ,虫,13,金,蜀,LQJU
2935,幌,huǎng,巾,13,火,幌,MHJQ
2936,错,cuò,钅,13,金,錯,QAJG
2937,锚,máo,钅,13,金,錨,QALG
2938,锡,xī,钅,13,金,錫,QJQR
2939,锣,luó,钅,13,金,鑼,QLQY
2940,锤,chuí,钅,13,金,錘,QTGF
2941,锥,zhuī,钅,13,金,錐,QWYG
2942,锦,jǐn,钅,13,金,錦,QRMH
2943,键,jiàn,钅,13,金,鍵,QVFP
2944,锯,"jù,jū",钅,13,金,鋸,QNDG
2945,锰,měng,钅,13,金,錳,QBLG
2946,矮,ǎi,矢,13,土,矮,TDTV
2947,辞,cí,舌,13,金,辭,TDUH
2948,稚,zhì,禾,13,土,稚,TWYG
2949,稠,chóu,禾,13,金,稠,TMFK
2950,颓,tuí,页,13,金,頹,TMDM
2951,愁,chóu,心,13,金,愁,TONU
2952,筹,chóu,竹,13,木,籌,TDTF
2953,签,qiān,竹,13,木,簽、籤,TWGI
2954,简,jiǎn,竹,13,木,簡,TUJF
2955,筷,kuài,竹,13,木,筷,TNNW
2956,毁,huǐ,殳,13,水,毁,VAMC
2957,舅,jiù,臼,13,木,舅,VLLB
2958,鼠,shǔ,鼠,13,金,鼠,VNUN
2959,催,cuī,亻,13,金,催,WMWY
2960,傻,shǎ,亻,13,金,傻,WTLT
2961,像,xiàng,亻,13,金,像,WQJE
2962,躲,duǒ,身,13,火,躲,TMDS
2963,魁,kuí,鬼,13,木,魁,RQCF
2964,衙,yá,彳,13,土,衙,TGKH
2965,微,wēi,彳,13,水,微,TMGT
2966,愈,yù,人,13,金,愈,WGEN
2967,遥,yáo,辶,13,火,遥,ERMP
2968,腻,nì,月,13,木,膩,EAFM
2969,腰,yāo,月,13,火,腰,ESVG
2970,腥,xīng,月,13,金,腥,EJTG
2971,腮,sāi,月,13,金,腮,ELNY
2972,腹,fù,月,13,水,腹,ETJT
2973,腺,xiàn,月,13,金,腺,ERIY
2974,鹏,péng,鸟,13,水,鵬,EEQG
2975,腾,téng,月,13,火,騰,EUDC
2976,腿,tuǐ,月,13,金,腿,EVEP
2977,鲍,bào,鱼,13,水,鮑,QGQN
2978,猿,yuán,犭,13,土,猿,QTFE
2979,颖,yǐng,页,13,木,穎,XTDM
2980,触,chù,角,13,金,觸,QEJY
2981,解,"jiě,jiè,xiè",角,13,木,解,QEVH
2982,煞,"shà,shā",灬,13,金,煞,QVTO
2983,雏,chú,隹,13,金,雛,QVWY
2984,馍,mó,饣,13,水,饃,QNAD
2985,馏,"liú,liù",饣,13,火,餾,QNQL
2986,酱,jiàng,酉,13,木,醬,UQSG
2987,禀,bǐng,示,13,水,禀,YLKI
2988,痹,bì,疒,13,水,痹,ULGJ
2989,廓,kuò,广,13,木,廓,YYBB
2990,痴,chī,疒,13,火,痴,UTDK
2991,痰,tán,疒,13,火,痰,UOOI
2992,廉,lián,广,13,木,廉,YUVO
2993,靖,jìng,立,13,金,靖,UGEG
2994,新,xīn,斤,13,金,新,USRH
2995,韵,yùn,音,13,土,韵,UJQU
2996,意,yì,音,13,土,意,UJNU
2997,誊,téng,言,13,火,謄,UDYF
2998,粮,liáng,米,13,火,糧,OYVE
2999,数,"shù,shǔ,shuò",攵,13,金,數,OVTY
3000,煎,jiān,灬,13,火,煎,UEJO
3001,塑,sù,土,13,土,塑,UBTF
3002,慈,cí,心,13,金,慈,UXXN
3003,煤,méi,火,13,火,煤,OAFS
3004,煌,huáng,火,13,火,煌,ORGG
3005,满,mǎn,氵,13,水,滿,IAGW
3006,漠,mò,氵,13,水,漠,IAJD
3007,滇,diān,氵,13,水,滇,IFHW
3008,源,yuán,氵,13,水,源,IDRI
3009,滤,lǜ,氵,13,,濾,IHAN
3010,滥,làn,氵,13,水,濫,IJTL
3011,滔,tāo,氵,13,水,滔,IEVG
3012,溪,xī,氵,13,水,溪,IEXD
3013,溜,"liū,liù",氵,13,水,溜,IQYL
3014,漓,lí,氵,13,水,灕,IYBC
3015,滚,gǔn,氵,13,水,滚,IUCE
3016,溢,yì,氵,13,水,溢,IUWL
3017,溯,sù,氵,13,水,溯,IUBE
3018,滨,bīn,氵,13,水,濱,IPRW
3019,溶,róng,氵,13,水,溶,IPWK
3020,溺,"nì,niào",氵,13,水,溺,IXUU
3021,粱,liáng,米,13,水,粱,IVWO
3022,滩,tān,氵,13,水,灘,ICWY
3023,慎,shèn,忄,13,金,慎,NFHW
3024,誉,yù,言,13,土,譽,IWYF
3025,塞,"sāi,sè,sài",宀,13,金,塞,PFJF
3026,寞,mò,宀,13,水,寞,PAJD
3027,窥,kuī,穴,13,木,窺,PWFQ
3028,窟,kū,穴,13,木,窟,PWNM
3029,寝,qǐn,宀,13,金,寢,PUVC
3030,谨,jǐn,讠,13,木,謹,YAKG
3031,褂,guà,衤,13,木,褂,PUFH
3032,裸,luǒ,衤,13,火,裸,PUJS
3033,福,fú,礻,13,水,福,PYGL
3034,谬,miù,讠,13,火,謬,YNWE
3035,群,qún,羊,13,木,群,VTKD
3036,殿,diàn,殳,13,火,殿,NAWC
3037,辟,"bì,pī,pì",辛,13,水,闢,NKUH
3038,障,zhàng,阝,13,火,障,BUJH
3039,媳,xí,女,13,金,媳,VTHN
3040,嫉,jí,女,13,木,嫉,VUTD
3041,嫌,xián,女,13,金,嫌,VUVO
3042,嫁,jià,女,13,木,嫁,VPEY
3043,叠,dié,又,13,火,叠,CCCG
3044,缚,fù,纟,13,水,縛,XGEF
3045,缝,"fèng,féng",纟,13,水,縫,XTDP
3046,缠,chán,纟,13,火,纏,XYJF
3047,缤,bīn,纟,13,水,繽,XPRW
3048,剿,"jiǎo,chāo",刂,13,金,剿,VJSJ
3049,静,jìng,青,14,金,靜,GEQH
3050,碧,bì,石,14,水,碧,GRDF
3051,璃,lí,王,14,火,璃,GYBC
3052,赘,zhuì,贝,14,火,贅,GQTM
3053,熬,"áo,āo",灬,14,火,熬,GQTO
3054,墙,qiáng,土,14,土,墻,FFUK
3055,墟,xū,土,14,土,墟,FHAG
3056,嘉,jiā,士,14,木,嘉,FKUK
3057,摧,cuī,扌,14,金,摧,RMWY
3058,赫,hè,赤,14,木,赫,FOFO
3059,截,jié,隹,14,木,截,FAWY
3060,誓,shì,言,14,金,誓,RRYF
3061,境,jìng,土,14,土,境,FUJQ
3062,摘,zhāi,扌,14,火,摘,RUMD
3063,摔,shuāi,扌,14,金,摔,RYXF
3064,撇,"piě,piē",扌,14,水,撇,RUMT
3065,聚,jù,耳,14,金,聚,BCTI
3066,慕,mù,艹,14,水,慕,AJDN
3067,暮,mù,日,14,水,暮,AJDJ
3068,摹,mó,手,14,水,摹,AJDR
3069,蔓,"màn,wàn,mán",艹,14,木,蔓,AJLC
3070,蔑,miè,艹,14,木,衊,ALDT
3071,蔡,cài,艹,14,木,蔡,AWFI
3072,蔗,zhè,艹,14,木,蔗,AYAO
3073,蔽,bì,艹,14,木,蔽,AUMT
3074,蔼,ǎi,艹,14,木,藹,AYJN
3075,熙,xī,灬,14,水,熙,AHKO
3076,蔚,"wèi,yù",艹,14,木,蔚,ANFF
3077,兢,jīng,十,14,木,兢,DQDQ
3078,模,"mó,mú",木,14,木,模,SAJD
3079,槛,"kǎn,jiàn",木,14,木,檻,SJTL
3080,榴,liú,木,14,木,榴,SQYL
3081,榜,"bǎng,bàng",木,14,木,榜,SUPY
3082,榨,zhà,木,14,木,榨,SPWF
3083,榕,róng,木,14,木,榕,SPWK
3084,歌,gē,欠,14,木,歌,SKSW
3085,遭,zāo,辶,14,金,遭,GMAP
3086,酵,jiào,酉,14,木,酵,SGFB
3087,酷,kù,酉,14,木,酷,SGTK
3088,酿,niàng,酉,14,木,釀,SGYE
3089,酸,suān,酉,14,金,酸,SGCT
3090,碟,dié,石,14,土,碟,DANS
3091,碱,jiǎn,石,14,土,碱,DDGT
3092,碳,tàn,石,14,土,碳,DMDO
3093,磁,cí,石,14,土,磁,DUXX
3094,愿,yuàn,厂,14,木,願,DRIN
3095,需,xū,雨,14,金,需,FDMJ
3096,辖,xiá,车,14,木,轄,LPDK
3097,辗,"niǎn,zhǎn",车,14,火,輾,LNAE
3098,雌,cí,隹,14,金,雌,HXWY
3099,裳,"cháng,shang",衣,14,火,裳,IPKE
3100,颗,kē,页,14,木,顆,JSDM
3101,瞅,chǒu,目,14,火,瞅,HTOY
3102,墅,shù,土,14,土,墅,JFCF
3103,嗽,sòu,口,14,金,嗽,KGKW
3104,踊,yǒng,⻊,14,土,踴,KHCE
3105,蜻,qīng,虫,14,金,蜻,JGEG
3106,蜡,"là,zhà",虫,14,火,蠟,JAJG
3107,蝇,yíng,虫,14,木,蠅,JKJN
3108,蜘,zhī,虫,14,金,蜘,JTDK
3109,蝉,chán,虫,14,金,蟬,JUJF
3110,嘛,"ma,má",口,14,水,嘛,KYSS
3111,嘀,dí,口,14,火,嘀,KUMD
3112,赚,"zhuàn,zuàn",贝,14,木,賺,MUVO
3113,锹,qiāo,钅,14,金,鍬,QTOY
3114,锻,duàn,钅,14,金,鍛,QWDC
3115,镀,dù,钅,14,金,鍍,QYAC
3116,舞,wǔ,夕,14,水,舞,RLGH
3117,舔,tiǎn,舌,14,火,舔,TDGN
3118,稳,wěn,禾,14,土,穩,TQVN
3119,熏,"xūn,xùn",灬,14,水,熏,TGLO
3120,箕,jī,竹,14,木,箕,TADW
3121,算,suàn,竹,14,木,算,THAJ
3122,箩,luó,竹,14,木,籮,TLQU
3123,管,guǎn,竹,14,木,管,TPNN
3124,箫,xiāo,⺮,14,木,簫,TVIJ
3125,舆,yú,八,14,金,輿,WFLW
3126,僚,liáo,亻,14,火,僚,WDUI
3127,僧,sēng,亻,14,金,僧,WULJ
3128,鼻,bí,鼻,14,水,鼻,THLJ
3129,魄,pò,白,14,水,魄,RRQC
3130,魅,mèi,鬼,14,水,魅,RQCI
3131,貌,mào,豸,14,水,貌,EERQ
3132,膜,mó,月,14,水,膜,EAJD
3133,膊,bó,月,14,水,膊,EGEF
3134,膀,"bǎng,páng,pāng",月,14,水,膀,EUPY
3135,鲜,"xiān,xiǎn",鱼,14,金,鮮,QGUD
3136,疑,yí,匕,14,木,疑,XTDH
3137,孵,fū,爫,14,水,孵,QYTB
3138,馒,mán,饣,14,水,饅,QNJC
3139,裹,guǒ,亠,14,火,裹,YJSE
3140,敲,qiāo,高,14,木,敲,YMKC
3141,豪,háo,亠,14,水,豪,YPEU
3142,膏,"gāo,gào",月,14,木,膏,YPKE
3143,遮,zhē,辶,14,火,遮,YAOP
3144,腐,fǔ,广,14,水,腐,YWFW
3145,瘩,"da,dá",疒,14,火,瘩,UAWK
3146,瘟,wēn,疒,14,水,瘟,UJLD
3147,瘦,shòu,疒,14,金,瘦,UVHC
3148,辣,là,辛,14,火,辣,UGKI
3149,彰,zhāng,彡,14,火,彰,UJET
3150,竭,jié,立,14,木,竭,UJQN
3151,端,duān,立,14,火,端,UMDJ
3152,旗,qí,方,14,木,旗,YTAW
3153,精,jīng,米,14,金,精,OGEG
3154,粹,cuì,米,14,金,粹,OYWF
3155,歉,qiàn,欠,14,木,歉,UVOW
3156,弊,bì,廾,14,水,弊,UMIA
3157,熄,xī,火,14,火,熄,OTHN
3158,熔,róng,火,14,火,熔,OPWK
3159,煽,shān,火,14,火,煽,OYNN
3160,潇,xiāo,氵,14,水,瀟,IAVJ
3161,漆,qī,氵,14,水,漆,ISWI
3162,漱,shù,氵,14,水,漱,IGKW
3163,漂,"piāo,piǎo,piào",氵,14,水,漂,ISFI
3164,漫,màn,氵,14,水,漫,IJLC
3165,滴,dī,氵,14,水,滴,IUMD
3166,漾,yàng,氵,14,水,漾,IUGI
3167,演,yǎn,氵,14,水,演,IPGW
3168,漏,lòu,氵,14,水,漏,INFY
3169,慢,màn,忄,14,水,慢,NJLC
3170,慷,kāng,忄,14,木,慷,NYVI
3171,寨,zhài,宀,14,木,寨,PFJS
3172,赛,sài,宀,14,金,賽,PFJM
3173,寡,guǎ,宀,14,水,寡,PDEV
3174,察,chá,宀,14,金,察,PWFI
3175,蜜,mì,宀,14,水,蜜,PNTJ
3176,寥,liáo,宀,14,火,寥,PNWE
3177,谭,tán,讠,14,火,譚,YSJH
3178,肇,zhào,聿,14,木,肇,YNTH
3179,褐,hè,衤,14,水,褐,PUJN
3180,褪,"tùn,tuì",衤,14,火,褪,PUVP
3181,谱,pǔ,讠,14,水,譜,YUOJ
3182,隧,suì,阝,14,金,隧,BUEP
3183,嫩,nèn,女,14,火,嫩,VGKT
3184,翠,cuì,羽,14,金,翠,NYWF
3185,熊,xióng,灬,14,水,熊,CEXO
3186,凳,dèng,癶,14,木,凳,WGKM
3187,骡,luó,马,14,火,騾,CLXI
3188,缩,"suō,sù",纟,14,金,縮,XPWJ
3189,慧,huì,心,15,水,慧,DHDN
3190,撵,niǎn,扌,15,火,攆,RFWL
3191,撕,sī,扌,15,金,撕,RADR
3192,撒,"sā,sǎ",扌,15,水,撒,RAET
3193,撩,"liáo,liāo",扌,15,火,撩,RDUI
3194,趣,"qù,cù",走,15,金,趣,FHBC
3195,趟,"tàng,tāng",走,15,火,趟,FHIK
3196,撑,chēng,扌,15,火,撑,RIPR
3197,撮,"cuō,zuǒ",扌,15,金,撮,RJBC
3198,撬,qiào,扌,15,木,撬,RTFN
3199,播,bō,扌,15,水,播,RTOL
3200,擒,qín,扌,15,木,擒,RWYC
3201,墩,dūn,土,15,土,墩,FYBT
3202,撞,zhuàng,扌,15,金,撞,RUJF
3203,撤,chè,扌,15,火,撤,RYCT
3204,增,zēng,土,15,土,增,FULJ
3205,撰,zhuàn,扌,15,火,撰,RNNW
3206,聪,cōng,耳,15,金,聰,BUKN
3207,鞋,xié,革,15,土,鞋,AFFF
3208,鞍,ān,革,15,土,鞍,AFPV
3209,蕉,jiāo,艹,15,木,蕉,AWYO
3210,蕊,ruǐ,艹,15,木,蕊,ANNN
3211,蔬,shū,艹,15,木,蔬,ANHQ
3212,蕴,yùn,艹,15,木,蘊,AXJL
3213,横,"héng,hèng",木,15,木,横,SAMW
3214,槽,cáo,木,15,木,槽,SGMJ
3215,樱,yīng,木,15,木,櫻,SMMV
3216,橡,xiàng,木,15,木,橡,SQJE
3217,樟,zhāng,木,15,木,樟,SUJH
3218,橄,gǎn,木,15,木,橄,SNBT
3219,敷,fū,攵,15,金,敷,GEHT
3220,豌,wān,豆,15,土,豌,GKUB
3221,飘,piāo,风,15,火,飄,SFIQ
3222,醋,cù,酉,15,金,醋,SGAJ
3223,醇,chún,酉,15,水,醇,SGYB
3224,醉,zuì,酉,15,木,醉,SGYF
3225,磕,kē,石,15,土,磕,DFCL
3226,磊,lěi,石,15,土,磊,DDDF
3227,磅,"bàng,páng",石,15,土,磅,DUPY
3228,碾,niǎn,石,15,土,碾,DNAE
3229,震,zhèn,雨,15,水,震,FDFE
3230,霄,xiāo,雨,15,水,霄,FIEF
3231,霉,méi,雨,15,水,黴,FTXU
3232,瞒,"mán,mén",目,15,水,瞞,HAGW
3233,题,tí,页,15,火,題,JGHM
3234,暴,"bào,pù",日,15,水,暴,JAWI
3235,瞎,xiā,目,15,木,瞎,HPDK
3236,嘻,xī,口,15,金,嘻,KFKK
3237,嘶,sī,口,15,金,嘶,KADR
3238,嘲,"cháo,zhāo",口,15,火,嘲,KFJE
3239,嘹,liáo,口,15,火,嘹,KDUI
3240,影,yǐng,彡,15,土,影,JYIE
3241,踢,tī,⻊,15,火,踢,KHJR
3242,踏,"tà,tā",⻊,15,火,踏,KHIJ
3243,踩,cǎi,⻊,15,金,踩,KHES
3244,踪,zōng,⻊,15,金,踪,KHPI
3245,蝶,dié,虫,15,火,蝶,JANS
3246,蝴,hú,虫,15,土,蝴,JDEG
3247,蝠,fú,虫,15,水,蝠,JGKL
3248,蝎,xiē,虫,15,木,蝎,JJQN
3249,蝌,kē,虫,15,木,蝌,JTUF
3250,蝗,huáng,虫,15,木,蝗,JRGG
3251,蝙,biān,虫,15,水,蝙,JYNA
3252,嘿,"hēi,mò",口,15,土,嘿,KLFO
3253,嘱,zhǔ,口,15,金,囑,KNTY
3254,幢,"zhuàng,chuáng",巾,15,金,幢,MHUF
3255,墨,mò,土,15,水,墨,LFOF
3256,镇,zhèn,钅,15,金,鎮,QFHW
3257,镐,"hào,gǎo",钅,15,金,鎬,QYMK
3258,镑,bàng,钅,15,金,鎊,QUPY
3259,靠,kào,非,15,木,靠,TFKD
3260,稽,"jī,qǐ",禾,15,木,稽,TDNJ
3261,稻,dào,禾,15,木,稻,TEVG
3262,黎,lí,氺,15,火,黎,TQTI
3263,稿,gǎo,禾,15,木,稿,TYMK
3264,稼,jià,禾,15,木,稼,TPEY
3265,箱,xiāng,竹,15,木,箱,TSHF
3266,篓,lǒu,竹,15,木,簍,TOVF
3267,箭,jiàn,竹,15,木,箭,TUEJ
3268,篇,piān,竹,15,木,篇,TYNA
3269,僵,jiāng,亻,15,木,僵,WGLG
3270,躺,tǎng,身,15,火,躺,TMDK
3271,僻,pì,亻,15,火,僻,WNKU
3272,德,dé,彳,15,火,德,TFLN
3273,艘,sōu,舟,15,金,艘,TEVC
3274,膝,xī,月,15,金,膝,ESWI
3275,膛,táng,月,15,火,膛,EIPF
3276,鲤,lǐ,鱼,15,火,鯉,QGJF
3277,鲫,jì,鱼,15,木,鯽,
3278,熟,"shú,shóu",灬,15,金,熟,YBVO
3279,摩,"mó,mā",麻,15,水,摩,YSSR
3280,褒,bāo,亠,15,水,褒,YWKE
3281,瘪,"biě,biē",疒,15,水,癟,UTHX
3282,瘤,liú,疒,15,火,瘤,UQYL
3283,瘫,tān,疒,15,火,癱,UCWY
3284,凛,lǐn,冫,15,水,凛,UYLI
3285,颜,yán,页,15,木,顏,UTEM
3286,毅,yì,殳,15,木,毅,UEMC
3287,糊,"hú,hū,hù",米,15,土,糊,ODEG
3288,遵,zūn,辶,15,金,遵,USGP
3289,憋,biē,心,15,水,憋,UMIN
3290,潜,qián,氵,15,水,潜,IFWJ
3291,澎,"péng,pēng",氵,15,水,澎,IFKE
3292,潮,cháo,氵,15,水,潮,IFJE
3293,潭,tán,氵,15,水,潭,ISJH
3294,鲨,shā,鱼,15,水,鯊,IITG
3295,澳,ào,氵,15,水,澳,ITMD
3296,潘,pān,氵,15,水,潘,ITOL
3297,澈,chè,氵,15,水,澈,IYCT
3298,澜,lán,氵,15,水,瀾,IUGI
3299,澄,"chéng,dèng",氵,15,水,澄,IWGU
3300,懂,dǒng,忄,15,木,懂,NATF
3301,憔,qiáo,忄,15,木,憔,NWYO
3302,懊,ào,忄,15,土,懊,NTMD
3303,憎,zēng,忄,15,金,憎,NULJ
3304,额,é,页,15,木,額,PTKM
3305,翩,piān,羽,15,水,翩,YNMN
3306,褥,rù,衤,15,金,褥,PUDF
3307,谴,qiǎn,讠,15,金,譴,YKHP
3308,鹤,hè,鸟,15,水,鶴,PWYG
3309,憨,hān,心,15,水,憨,NBTN
3310,慰,wèi,心,15,土,慰,NFIN
3311,劈,"pī,pǐ",刀,15,金,劈,NKUV
3312,履,lǚ,尸,15,水,履,NTTT
3313,豫,yù,⺈,15,土,豫,CBQE
3314,缭,liáo,纟,15,火,繚,XDUI
3315,撼,hàn,扌,16,水,撼,RDGN
3316,擂,"lèi,léi",扌,16,火,擂,RFLG
3317,操,cāo,扌,16,金,操,RKKS
3318,擅,shàn,扌,16,金,擅,RYLG
3319,燕,"yàn,yān",灬,16,土,燕,AUKO
3320,蕾,lěi,艹,16,木,蕾,AFLF
3321,薯,shǔ,艹,16,木,薯,ALFJ
3322,薛,xuē,艹,16,木,薛,AWNU
3323,薇,wēi,艹,16,木,薇,ATMT
3324,擎,qíng,手,16,木,擎,AQKR
3325,薪,xīn,艹,16,木,薪,AUSR
3326,薄,"báo,bó,bò",艹,16,水,薄,AIGF
3327,颠,diān,页,16,金,顛,FHWM
