num,word,pinyin,radical,stroke_count,wuxing,traditional,wubi,pinyin_initial,pinyin_final,tone
1167,刹,"shā,chà",刂,8,金,刹,QSJH,ch,a,4
1168,命,mìng,人,8,水,命,WGKB,m,ing,4
1169,肴,yáo,月,8,土,肴,QDEF,y,ao,2
1170,斧,fǔ,父,8,木,斧,WQRJ,f,u,3
1171,爸,bà,父,8,水,爸,WQCB,b,a,4
1172,采,"cǎi,cài",爫,8,火,采,ESU,c,ai,3
1173,觅,mì,爫,8,水,覓,EMQB,m,i,4
1174,受,shòu,又,8,金,受,EPCU,sh,ou,4
1175,乳,rǔ,爫、乚,8,火,乳,EBNN,r,u,3
1176,贪,tān,贝,8,火,貪,WYNM,t,an,1
1177,念,niàn,人,8,火,念,WYNN,n,ian,4
1178,贫,pín,贝,8,水,貧,WVMU,p,in,2
1179,忿,fèn,心,8,水,忿,WVNU,f,en,4
1180,肤,fū,月,8,水,膚,EFWY,f,u,1
1181,肺,fèi,月,8,金,肺,EGMH,f,ei,4
1182,肢,zhī,月,8,火,肢,EFCY,zh,i,1
1183,肿,zhǒng,月,8,火,腫,EKHH,zh,ong,3
1184,胀,zhàng,月,8,火,脹,ETAY,zh,ang,4
1185,朋,péng,月,8,水,朋,EEG,p,eng,2
1186,股,gǔ,月,8,木,股,EMCY,g,u,3
1187,肮,āng,月,8,土,骯,EYMN,,ang,1
1188,肪,fáng,月,8,水,肪,EYN,f,ang,2
1189,肥,féi,月,8,水,肥,ECN,f,ei,2
1190,服,"fú,fù",月,8,水,服,EBCY,f,u,2
1191,胁,xié,月,8,水,脅,ELWY,x,ie,2
1192,周,zhōu,冂,8,金,周,MFKD,zh,ou,1
1193,昏,hūn,氏,8,木,昏,QAJF,h,un,1
1194,鱼,yú,鱼,8,水,魚,QGF,y,u,2
1195,兔,tù,⺈,8,金,兔,QKQY,t,u,4
1196,狐,hú,犭,8,水,狐,QTRY,h,u,2
1197,忽,hū,心,8,木,忽,QRNU,h,u,1
1198,狗,gǒu,犭,8,木,狗,QTQK,g,ou,3
1199,狞,níng,犭,8,金,獰,QTPS,n,ing,2
1200,备,bèi,夂,8,水,備,TLF,b,ei,4
1201,饰,shì,饣,8,,飾,QNTH,sh,i,4
1202,饱,bǎo,饣,8,水,飽,QNQN,b,ao,3
1203,饲,sì,饣,8,水,飼,QNNK,s,i,4
1204,变,biàn,又,8,水,變,YOCU,b,ian,4
1205,京,jīng,亠,8,木,京,YIU,j,ing,1
1206,享,xiǎng,亠,8,水,享,YBF,x,iang,3
1207,庞,páng,广,8,火,龐,YDXV,p,ang,2
1208,店,diàn,广,8,火,店,YHKD,d,ian,4
1209,夜,yè,亠,8,土,夜,YWTY,y,e,4
1210,庙,miào,广,8,水,廟,YMD,m,iao,4
1211,府,fǔ,广,8,水,府,YWFI,f,u,3
1212,底,"dǐ,de",广,8,火,底,YQAY,d,i,3
1213,疟,"nüè,yào",疒,8,火,瘧,UAGD,n,üe,4
1214,疙,"gē,yì",疒,8,木,疙,UTNV,g,e,1
1215,疚,jiù,疒,8,木,疚,UQYI,j,iu,4
1216,剂,jì,刂,8,木,劑,YJJH,j,i,4
1217,卒,"zú,cù",亠,8,金,卒,YWWF,z,u,2
1218,郊,jiāo,阝,8,木,郊,UQBH,j,iao,1
1219,庚,gēng,广,8,金,庚,YVWI,g,eng,1
1220,废,fèi,广,8,土,廢,YNTY,f,ei,4
1221,净,"jìng,chēng",冫,8,金,净,UQVH,j,ing,4
1222,盲,máng,目,8,水,盲,YNHF,m,ang,2
1223,放,fàng,攵,8,水,放,YTY,f,ang,4
1224,刻,kè,刂,8,金,刻,YNTJ,k,e,4
1225,育,"yù,yō",月,8,土,育,YCEF,y,u,4
1226,氓,"méng,máng",亠,8,水,氓,YNNA,m,ang,2
1227,闸,zhá,门,8,金,閘,ULK,zh,a,2
1228,闹,nào,门,8,火,鬧,UYMH,n,ao,4
1229,郑,zhèng,阝,8,火,鄭,UDBH,zh,eng,4
1230,券,"quàn,xuàn",刀,8,木,券,UDVB,q,uan,4
1231,卷,"juàn,juǎn",㔾,8,木,捲,UDBB,j,uan,3
1232,单,"dān,chán,shàn",丷,8,火,單,UJFJ,d,an,1
1233,炬,jù,火,8,水,炬,OANG,j,u,4
1234,炒,chǎo,火,8,火,炒,OITT,ch,ao,3
1235,炊,chuī,火,8,火,炊,OQWY,ch,ui,1
1236,炕,kàng,火,8,火,炕,OYMN,k,ang,4
1237,炎,yán,火,8,火,炎,OOU,y,an,2
1238,炉,lú,火,8,火,爐,OYNT,l,u,2
1239,沫,mò,氵,8,水,沫,IGSY,m,o,4
1240,浅,"qiǎn,jiān",氵,8,水,淺,IGT,q,ian,3
1241,法,fǎ,氵,8,水,法,IFCY,f,a,3
1242,泄,"xiè,yì",氵,8,水,泄,IANN,x,ie,4
1243,沽,gū,氵,8,水,沽,IDG,g,u,1
1244,河,hé,氵,8,水,河,ISKG,h,e,2
1245,沾,zhān,氵,8,水,沾,IHKG,zh,an,1
1246,泪,lèi,氵,8,水,泪,IHG,l,ei,4
1247,沮,"jǔ,jù",氵,8,水,沮,IEGG,j,u,3
1248,油,yóu,氵,8,水,油,IMG,y,ou,2
1249,泊,"bó,pō",氵,8,水,泊,IRG,b,o,2
1250,沿,yán,氵,8,水,沿,IMKG,y,an,2
1251,泡,"pào,pāo",氵,8,水,泡,IQNN,p,ao,4
1252,注,zhù,氵,8,水,注,IYGG,zh,u,4
1253,泣,qì,氵,8,水,泣,IUG,q,i,4
1254,泞,nìng,氵,8,水,濘,IPSH,n,ing,4
1255,泻,xiè,氵,8,水,瀉,IPGG,x,ie,4
1256,泌,"mì,bì",氵,8,水,泌,INTT,m,i,4
1257,泳,yǒng,氵,8,水,泳,IYNI,y,ong,3
1258,泥,"ní,nì",氵,8,水,泥,INXN,n,i,2
1259,沸,fèi,氵,8,水,沸,IXJH,f,ei,4
1260,沼,zhǎo,氵,8,水,沼,IVKG,zh,ao,3
1261,波,bō,氵,8,水,波,IHCY,b,o,1
1262,泼,pō,氵,8,水,潑,INTY,p,o,1
1263,泽,"zé,shì",氵,8,水,澤,ICFH,z,e,2
1264,治,zhì,氵,8,水,治,ICKG,zh,i,4
1265,怔,"zhēng,zhèng",忄,8,金,怔,NGHG,zh,eng,1
1266,怯,qiè,忄,8,金,怯,NFCY,q,ie,4
1267,怖,bù,忄,8,水,怖,NDMH,b,u,4
1268,性,xìng,忄,8,金,性,NTGG,x,ing,4
1269,怕,pà,忄,8,土,怕,NRG,p,a,4
1270,怜,lián,忄,8,火,憐,NWYC,l,ian,2
1271,怪,guài,忄,8,金,怪,NCFG,g,uai,4
1272,怡,yí,忄,8,土,怡,NCKG,y,i,2
1273,学,xué,子,8,水,學,IPBF,x,ue,2
1274,宝,bǎo,宀,8,火,寶,PGYU,b,ao,3
1275,宗,zōng,宀,8,金,宗,PFIU,z,ong,1
1276,定,dìng,宀,8,火,定,PGHU,d,ing,4
1277,宠,chǒng,宀,8,金,寵,PDXB,ch,ong,3
1278,宜,yí,宀,8,木,宜,PEGF,y,i,2
1279,审,shěn,宀,8,金,審,PJHJ,sh,en,3
1280,宙,zhòu,宀,8,金,宙,PMF,zh,ou,4
1281,官,guān,宀,8,木,官,PNHN,g,uan,1
1282,空,"kōng,kòng,kǒng",穴,8,木,空,PWAF,k,ong,1
1283,帘,lián,穴,8,火,簾,PWMH,l,ian,2
1284,宛,"wǎn,yuān",宀,8,土,宛,PQBB,w,an,3
1285,实,shí,宀,8,金,實,PUDU,sh,i,2
1286,试,shì,讠,8,金,試,YAAG,sh,i,4
1287,郎,"láng,làng",阝,8,火,郎,YVCB,l,ang,2
1288,诗,shī,讠,8,金,詩,YFFY,sh,i,1
1289,肩,jiān,户,8,木,肩,YNED,j,ian,1
1290,房,fáng,户,8,水,房,YNYV,f,ang,2
1291,诚,chéng,讠,8,金,誠,YDNT,ch,eng,2
1292,衬,chèn,衤,8,金,襯,PUFY,ch,en,4
1293,衫,shān,衤,8,金,衫,PUET,sh,an,1
1294,视,shì,礻,8,金,視,PYMQ,sh,i,4
1295,祈,qí,礻,8,木,祈,PYRH,q,i,2
1296,话,huà,讠,8,土,話,YTDG,h,ua,4
1297,诞,dàn,讠,8,土,誕,YTHP,d,an,4
1298,诡,guǐ,讠,8,木,詭,YQDB,g,ui,3
1299,询,xún,讠,8,金,詢,YQJG,x,un,2
1300,该,gāi,讠,8,木,該,YYNW,g,ai,1
1301,详,"xiáng,yáng",讠,8,金,詳,YUDH,x,iang,2
1302,建,jiàn,廴,8,木,建,VFHP,j,ian,4
1303,肃,sù,肀,8,金,肅,VIJK,s,u,4
1304,录,lù,彐,8,火,録,VIU,l,u,4
1305,隶,lì,隶,8,火,隸,VII,l,i,4
1306,帚,zhǒu,彐,8,金,帚,VPMH,zh,ou,3
1307,屉,tì,尸,8,火,屉,NANV,t,i,4
1308,居,jū,尸,8,木,居,NDD,j,u,1
1309,届,jiè,尸,8,木,届,NMD,j,ie,4
1310,刷,"shuā,shuà",刂,8,金,刷,NMHJ,sh,ua,1
1311,屈,qū,尸,8,木,屈,NBMK,q,u,1
1312,弧,hú,弓,8,水,弧,XRCY,h,u,2
1313,弥,"mí,mǐ",弓,8,水,彌、瀰,XQIY,m,i,2
1314,弦,xián,弓,8,水,弦,XYXY,x,ian,2
1315,承,chéng,乛,8,金,承,BDII,ch,eng,2
1316,孟,mèng,子,8,水,孟,BLF,m,eng,4
1317,陋,lòu,阝,8,火,陋,BGMN,l,ou,4
1318,陌,mò,阝,8,水,陌,BDJG,m,o,4
1319,孤,gū,子,8,木,孤,BRCY,g,u,1
1320,陕,shǎn,阝,8,金,陝,BGUW,sh,an,3
1321,降,"jiàng,xiáng",阝,8,木,降,BTAH,j,iang,4
1322,函,hán,凵,8,水,函,BIBK,h,an,2
1323,限,xiàn,阝,8,金,限,BVEY,x,ian,4
1324,妹,mèi,女,8,水,妹,VFIY,m,ei,4
1325,姑,gū,女,8,木,姑,VDG,g,u,1
1326,姐,jiě,女,8,火,姐,VEGG,j,ie,3
1327,姓,xìng,女,8,金,姓,VTGG,x,ing,4
1328,妮,nī,女,8,火,妮,VNXN,n,i,1
1329,始,shǐ,女,8,金,始,VCKG,sh,i,3
1330,姆,mǔ,女,8,水,姆,VXGU,m,u,3
1331,迢,tiáo,辶,8,火,迢,VKPD,t,iao,2
1332,驾,jià,马,8,木,駕,LKCF,j,ia,4
1333,叁,sān,厶,8,金,叁,CDDF,s,an,1
1334,参,"cān,shēn,cēn,sān",厶,8,金,參,CDER,c,an,1
1335,艰,jiān,又,8,木,艱,CVEY,j,ian,1
1336,线,xiàn,纟,8,金,綫,XGT,x,ian,4
1337,练,liàn,纟,8,火,練,XANW,l,ian,4
1338,组,zǔ,纟,8,金,組,XEGG,z,u,3
1339,绅,shēn,纟,8,金,紳,XJHH,sh,en,1
1340,细,xì,纟,8,金,細,XLG,x,i,4
1341,驶,shǐ,马,8,金,駛,CKQY,sh,i,3
1342,织,"zhī,zhì",纟,8,金,織,XKWY,zh,i,1
1343,驹,jū,马,8,木,駒,CQKG,j,u,1
1344,终,zhōng,纟,8,金,終,XTUY,zh,ong,1
1345,驻,zhù,马,8,火,駐,CYGG,zh,u,4
1346,绊,bàn,纟,8,水,絆,XUFH,b,an,4
1347,驼,tuó,马,8,火,駝,CPXN,t,uo,2
1348,绍,shào,纟,8,金,紹,XVKG,sh,ao,4
1349,绎,yì,纟,8,火,繹,XCFH,y,i,4
1350,经,"jīng,jìng",纟,8,木,經,XCAG,j,ing,1
1351,贯,guàn,贝,8,木,貫,XFMU,g,uan,4
1352,契,"qì,qiè,xiè",大,9,木,契,DHVD,q,i,4
1353,贰,èr,贝,9,金,貳,AFMI,,er,4
1354,奏,zòu,一、大,9,火,奏,DWGD,z,ou,4
1355,春,chūn,日,9,金,春,DWJF,ch,un,1
1356,帮,bāng,巾,9,水,幫,DTBH,b,ang,1
1357,玷,diàn,王,9,火,玷,GHKG,d,ian,4
1358,珍,zhēn,王,9,火,珍,GWET,zh,en,1
1359,玲,líng,王,9,火,玲,GWYC,l,ing,2
1360,珊,shān,王,9,金,珊,GMMG,sh,an,1
1361,玻,bō,王,9,水,玻,GHCY,b,o,1
1362,毒,"dú,dài",母,9,金,毒,GXGU,d,u,2
1363,型,xíng,土,9,土,型,GAJF,x,ing,2
1364,拭,shì,扌,9,,拭,RAAG,sh,i,4
1365,挂,guà,扌,9,木,挂,RFFG,g,ua,4
1366,封,fēng,寸,9,水,封,FFFY,f,eng,1
1367,持,chí,扌,9,金,持,RFFY,ch,i,2
1368,拷,kǎo,扌,9,木,拷,RFTN,k,ao,3
1369,拱,gǒng,扌,9,木,拱,RAWY,g,ong,3
1370,项,xiàng,工,9,水,項,ADMY,x,iang,4
1371,垮,kuǎ,土,9,土,垮,FDFN,k,ua,3
1372,挎,"kuà,kū",扌,9,木,挎,RDFN,k,ua,4
1373,城,chéng,土,9,土,城,FDNT,ch,eng,2
1374,挟,"jiā,xié",扌,9,水,挾,RGUW,x,ie,2
1375,挠,náo,扌,9,火,撓,RATQ,n,ao,2
1376,政,zhèng,攵,9,火,政,GHTY,zh,eng,4
1377,赴,fù,走,9,火,赴,FHHI,f,u,4
1378,赵,zhào,走,9,火,趙,FHQI,zh,ao,4
1379,挡,"dǎng,dàng",扌,9,火,擋,RIVG,d,ang,3
1380,拽,"zhuài,zhuāi,yè",扌,9,金,拽,RJXT,zh,uai,4
1381,哉,zāi,口,9,金,哉,FAKD,z,ai,1
1382,挺,tǐng,扌,9,火,挺,RTFP,t,ing,3
1383,括,"kuò,guā",扌,9,木,括,RTDG,k,uo,4
1384,垢,gòu,土,9,土,垢,FRGK,g,ou,4
1385,拴,shuān,扌,9,金,拴,RWGG,sh,uan,1
1386,拾,"shí,shè",扌,9,金,拾,RWGK,sh,i,2
1387,挑,"tiāo,tiǎo",扌,9,火,挑,RIQN,t,iao,3
1388,垛,"duǒ,duò",土,9,土,垛,FMSY,d,uo,3
1389,指,zhǐ,扌,9,金,指,RXJG,zh,i,3
1390,垫,diàn,土,9,土,墊,RVYF,d,ian,4
1391,挣,"zhèng,zhēng",扌,9,金,挣,RQVH,zh,eng,1
1392,挤,jǐ,扌,9,木,擠,RYJH,j,i,3
1393,拼,pīn,扌,9,水,拼,RUAH,p,in,1
1394,挖,wā,扌,9,火,挖,RPWN,w,a,1
1395,按,àn,扌,9,土,按,RPVG,,an,4
1396,挥,huī,扌,9,水,揮,RPLH,h,ui,1
1397,挪,nuó,扌,9,火,挪,RVFB,n,uo,2
1398,拯,zhěng,扌,9,金,拯,RBIG,zh,eng,3
1399,某,mǒu,甘,9,水,某,AFSU,m,ou,3
1400,甚,"shèn,shén",一,9,金,甚,ADWN,sh,en,4
1401,荆,jīng,刂,9,水,荆,AGAJ,j,ing,1
1402,茸,róng,艹,9,木,茸,ABF,r,ong,2
1403,革,"gé,jí",革,9,木,革,AFJ,g,e,2
1404,茬,chá,艹,9,木,茬,ADHF,ch,a,2
1405,荐,jiàn,艹,9,木,薦,ADHB,j,ian,4
1406,巷,"xiàng,hàng",巳,9,水,巷,AWNB,x,iang,4
1407,带,dài,巾,9,火,帶,GKPH,d,ai,4
1408,草,cǎo,艹,9,木,草,AJJ,c,ao,3
1409,茧,jiǎn,艹,9,木,繭,AJU,j,ian,3
1410,茵,yīn,艹,9,木,茵,ALDU,y,in,1
1411,茶,chá,艹,9,木,茶,AWSU,ch,a,2
1412,荒,huāng,艹,9,木,荒,AYNQ,h,uang,1
1413,茫,máng,艹,9,水,茫,AIYN,m,ang,2
1414,荡,dàng,艹,9,水,蕩,AINR,d,ang,4
1415,荣,róng,艹,9,木,榮,APSU,r,ong,2
1416,荤,hūn,艹,9,木,葷,APLJ,h,un,1
1417,荧,yíng,艹,9,火,熒,APOU,y,ing,2
1418,故,gù,攵,9,木,故,DTY,g,u,4
1419,胡,hú,月,9,土,鬍,DEG,h,u,2
1420,荫,"yìn,yīn",艹,9,木,蔭,ABEF,y,in,4
1421,荔,lì,艹,9,木,荔,ALLL,l,i,4
1422,南,"nán,nā",十,9,火,南,FMUF,n,an,2
1423,药,yào,艹,9,木,藥,AXQY,y,ao,4
1424,标,biāo,木,9,木,標,SFIY,b,iao,1
1425,栈,zhàn,木,9,木,棧,SGT,zh,an,4
1426,柑,gān,木,9,木,柑,SAFG,g,an,1
1427,枯,kū,木,9,金,枯,SDG,k,u,1
1428,柄,bǐng,木,9,木,柄,SGMW,b,ing,3
1429,栋,dòng,木,9,木,棟,SAIY,d,ong,4
1430,相,"xiāng,xiàng",木,9,木,相,SHG,x,iang,1
1431,查,"zhā,chá",木,9,金,查,SJGF,ch,a,2
1432,柏,"bǎi,bó,bò",木,9,木,柏,SRG,b,o,2
1433,栅,"shān,zhà,shi,cè",木,9,木,栅,SMMG,zh,a,4
1434,柳,liǔ,木,9,木,柳,SQTB,l,iu,3
1435,柱,zhù,木,9,木,柱,SYGG,zh,u,4
1436,柿,shì,木,9,木,柿,SYMH,sh,i,4
1437,栏,lán,木,9,木,欄,SUFG,l,an,2
1438,柠,níng,木,9,木,檸,SPSH,n,ing,2
1439,树,shù,木,9,木,樹,SCFY,sh,u,4
1440,勃,bó,力,9,水,勃,FPBL,b,o,2
1441,要,"yào,yāo",覀,9,土,要,SVF,y,ao,4
1442,柬,jiǎn,木,9,火,柬,GLII,j,ian,3
1443,咸,xián,戈,9,水,鹹,DGKT,x,ian,2
1444,威,wēi,戈,9,土,威,DGVT,w,ei,1
1445,歪,wāi,一,9,火,歪,GIGH,w,ai,1
1446,研,"yán,yàn",石,9,木,研,DGAH,y,an,2
1447,砖,zhuān,石,9,土,磚,DFNY,zh,uan,1
1448,厘,lí,厂,9,火,厘,DJFD,l,i,2
1449,厚,hòu,厂,9,水,厚,DJBD,h,ou,4
1450,砌,"qì,qiè",石,9,土,砌,DAVN,q,i,4
1451,砂,shā,石,9,金,砂,DITT,sh,a,1
1452,泵,bèng,石,9,水,泵,DIU,b,eng,4
1453,砚,yàn,石,9,土,硯,DMQN,y,an,4
1454,砍,kǎn,石,9,土,砍,DQWY,k,an,3
1455,面,miàn,面,9,木,麵,DMJD,m,ian,4
1456,耐,nài,而,9,火,耐,DMJF,n,ai,4
1457,耍,shuǎ,而,9,金,耍,DMJV,sh,ua,3
1458,牵,qiān,大,9,土,牽,DPRH,q,ian,1
1459,鸥,ōu,鸟,9,土,鷗,AQQG,,ou,1
1460,残,cán,歹,9,金,殘,GQGT,c,an,2
1461,殃,yāng,歹,9,火,殃,GQMD,y,ang,1
1462,轴,"zhóu,zhòu",车,9,火,軸,LMG,zh,ou,2
1463,轻,qīng,车,9,木,輕,LCAG,q,ing,1
1464,鸦,yā,牙,9,土,鴉,AHTG,y,a,1
1465,皆,jiē,比,9,木,皆,XXRF,j,ie,1
1466,韭,jiǔ,韭,9,木,韭,DJDG,j,iu,3
1467,背,"bèi,bēi",,9,水,背,UXEF,b,ei,4
1468,战,zhàn,戈,9,金,戰,HKAT,zh,an,4
1469,点,diǎn,灬,9,水,點,HKOU,d,ian,3
1470,虐,nüè,虍,9,火,虐,HAAG,n,üe,4
1471,临,lín,丨,9,火,臨,JTYJ,l,in,2
1472,览,lǎn,见,9,火,覽,JTYQ,l,an,3
1473,竖,shù,立,9,木,竪,JCUF,sh,u,4
1474,省,"shěng,xǐng",目,9,金,省,ITHF,sh,eng,3
1475,削,"xuē,xiāo",刂,9,金,削,IEJH,x,ue,1
1476,尝,cháng,⺌,9,木,嘗,IPFC,ch,ang,2
1477,昧,mèi,日,9,水,昧,JFIY,m,ei,4
1478,盹,dǔn,目,9,火,盹,HGBN,d,un,3
1479,是,shì,日,9,金,是,JGHU,sh,i,4
1480,盼,pàn,目,9,水,盼,HWVN,p,an,4
1481,眨,zhǎ,目,9,金,眨,HTPY,zh,a,3
1482,哇,"wā,wa",口,9,土,哇,KFFG,w,a,1
1483,哄,"hǒng,hōng,hòng",口,9,木,哄,KAWY,h,ong,1
1484,哑,"yǎ,yā",口,9,土,啞,KGOG,y,a,1
1485,显,xiǎn,日,9,火,顯,JOGF,x,ian,3
1486,冒,"mào,mò",曰,9,水,冒,JHF,m,ao,4
1487,映,yìng,日,9,火,映,JMDY,y,ing,4
1488,星,xīng,日,9,金,星,JTGF,x,ing,1
1489,昨,zuó,日,9,金,昨,JTHF,z,uo,2
1490,咧,"liē,liě,lie,lié",口,9,火,咧,KGQJ,l,ie,3
1491,昭,zhāo,日,9,火,昭,JVKG,zh,ao,1
1492,畏,wèi,田,9,土,畏,LGEU,w,ei,4
1493,趴,pā,⻊,9,土,趴,KHWY,p,a,1
1494,胃,wèi,田,9,土,胃,LEF,w,ei,4
1495,贵,guì,贝,9,木,貴,KHGM,g,ui,4
1496,界,jiè,田,9,木,界,LWJJ,j,ie,4
1497,虹,"hóng,jiàng",虫,9,木,虹,JAG,h,ong,2
1498,虾,"xiā,há",虫,9,水,蝦,JGHY,x,ia,1
1499,蚁,yǐ,虫,9,木,蟻,JYQY,y,i,3
1500,思,"sī,sāi",田,9,金,思,LNU,s,i,1
1501,蚂,"mǎ,mà,mā",虫,9,水,螞,JCG,m,a,3
1502,虽,suī,口,9,金,雖,KJU,s,ui,1
1503,品,pǐn,口,9,水,品,KKKF,p,in,3
1504,咽,"yān,yàn,yè",口,9,土,咽,KLDY,y,an,1
1505,骂,mà,马,9,水,駡,KKCF,m,a,4
1506,勋,xūn,力,9,土,勛,KMLN,x,un,1
1507,哗,"huá,huā",口,9,水,嘩,KWXF,h,ua,1
1508,咱,"zán,zá,zǎ,zan",口,9,金,咱,KTHG,z,an,2
1509,响,xiǎng,口,9,水,響,KTMK,x,iang,3
1510,哈,"hā,hǎ,hà",口,9,水,哈,KWGK,h,a,1
1511,哆,duō,口,9,火,哆,KQQY,d,uo,1
1512,咬,yǎo,口,9,火,咬,KUQY,y,ao,3
1513,咳,"hāi,ké",口,9,木,咳,KYNW,k,e,2
1514,咪,mī,口,9,水,咪,KOY,m,i,1
1515,哪,"nǎ,na,nǎi,né,něi",口,9,火,哪,KVFB,n,a,3
1516,哟,"yō,yo",口,9,木,喲,KXQY,y,o,5
1517,炭,tàn,山,9,火,炭,MDOU,t,an,4
1518,峡,xiá,山,9,土,峽,MGUW,x,ia,2
1519,罚,fá,罒,9,金,罰,LYJJ,f,a,2
1520,贱,jiàn,贝,9,木,賤,MGT,j,ian,4
1521,贴,tiē,贝,9,火,貼,MHKG,t,ie,1
1522,贻,yí,贝,9,土,貽,MCKG,y,i,2
1523,骨,"gǔ,gū",骨,9,木,骨,MEF,g,u,2
1524,幽,yōu,山,9,土,幽,XXMK,y,ou,1
1525,钙,gài,钅,9,金,鈣,QGHN,g,ai,4
1526,钝,dùn,钅,9,金,鈍,QGBN,d,un,4
1527,钞,chāo,钅,9,金,鈔,QITT,ch,ao,1
1528,钟,zhōng,钅,9,金,鍾、鐘,QKHH,zh,ong,1
1529,钢,"gāng,gàng",钅,9,金,鋼,QMQY,g,ang,1
1530,钠,nà,钅,9,金,鈉,QMWY,n,a,4
1531,钥,"yuè,yào",钅,9,金,鑰,QEG,y,ao,4
1532,钦,qīn,钅,9,金,欽,QQWY,q,in,1
1533,钧,jūn,钅,9,金,鈞,QQUG,j,un,1
1534,钩,gōu,钅,9,金,鈎,QQCY,g,ou,1
1535,钮,niǔ,钅,9,金,鈕,QNFG,n,iu,3
1536,卸,xiè,卩,9,水,卸,RHBH,x,ie,4
1537,缸,gāng,缶,9,木,缸,RMAG,g,ang,1
1538,拜,"bài,bái",手,9,水,拜,RDFH,b,ai,4
1539,看,"kàn,kān",手、目,9,木,看,RHF,k,an,4
1540,矩,jǔ,矢,9,木,矩,TDAN,j,u,3
1541,毡,zhān,毛,9,金,氈,TFNK,zh,an,1
1542,氢,qīng,气,9,金,氫,RNCA,q,ing,1
1543,怎,zěn,心,9,金,怎,THFN,z,en,3
1544,牲,shēng,牜,9,金,牲,TRTG,sh,eng,1
1545,选,xuǎn,辶,9,金,選,TFQP,x,uan,3
1546,适,"shì,kuò",辶,9,火,適,TDPD,sh,i,4
1547,秒,miǎo,禾,9,水,秒,TITT,m,iao,3
1548,香,xiāng,香,9,水,香,TJF,x,iang,1
1549,种,"zhǒng,zhòng,chóng",禾,9,火,種,TKHH,zh,ong,3
1550,秋,qiū,禾,9,金,秋、鞦,TOY,q,iu,1
1551,科,kē,禾,9,木,科,TUFH,k,e,1
1552,重,"zhòng,chóng",丿,9,火,重,TGJF,zh,ong,4
1553,复,fù,夂,9,水,復、複,TJTU,f,u,4
1554,竿,gān,竹,9,木,竿,TFJ,g,an,1
1555,段,duàn,殳,9,火,段,WDMC,d,uan,4
1556,便,"biàn,pián",亻,9,水,便,WGJQ,b,ian,4
1557,俩,"liǎ,liǎng",亻,9,火,倆,WGMW,l,iang,3
1558,贷,dài,贝,9,火,貸,WAMU,d,ai,4
1559,顺,shùn,页,9,金,順,KDMY,sh,un,4
1560,修,xiū,亻,9,金,修,WHTE,x,iu,1
1561,俏,"qiào,xiào",亻,9,木,俏,WIEG,q,iao,4
1562,保,bǎo,亻,9,水,保,WKSY,b,ao,3
1563,促,cù,亻,9,金,促,WKHY,c,u,4
1564,俄,é,亻,9,木,俄,WTRT,,e,2
1565,俐,lì,亻,9,火,俐,WTJH,l,i,4
1566,侮,wǔ,亻,9,土,侮,WTXU,w,u,3
1567,俭,jiǎn,亻,9,木,儉,WWGI,j,ian,3
1568,俗,sú,亻,9,金,俗,WWWK,s,u,2
1569,俘,fú,亻,9,水,俘,WEBG,f,u,2
1570,信,"xìn,shēn",亻,9,金,信,WYG,x,in,4
1571,皇,huáng,白,9,水,皇,RGF,h,uang,2
1572,泉,quán,白,9,水,泉,RIU,q,uan,2
1573,鬼,guǐ,鬼,9,木,鬼,RQCI,g,ui,3
1574,侵,qīn,亻,9,金,侵,WVPC,q,in,1
1575,禹,yǔ,丿,9,土,禹,TKMY,y,u,3
1576,侯,"hòu,hóu",亻,9,水,侯,WNTD,h,ou,4
1577,追,"zhuī,duī",辶,9,火,追,WNNP,zh,ui,1
1578,俊,jùn,亻,9,火,俊,WCWT,j,un,4
1579,盾,dùn,⺁,9,火,盾,RFHD,d,un,4
1580,待,"dài,dāi",彳,9,火,待,TFFY,d,ai,4
1581,徊,huái,彳,9,水,徊,TLKG,h,uai,2
1582,衍,yǎn,彳,9,水,衍,TIFH,y,an,3
1583,律,lǜ,彳,9,火,律,TVFH,l,ü,4
1584,很,hěn,彳,9,水,很,TVEY,h,en,3
1585,须,xū,彡,9,金,須、鬚,EDMY,x,u,1
1586,叙,xù,又,9,金,叙,WTCY,x,u,4
1587,剑,jiàn,刂,9,金,劍,WGIJ,j,ian,4
1588,逃,táo,辶,9,火,逃,IQPV,t,ao,2
1589,食,"shí,sì,yì",食,9,金,食,WYVE,sh,i,2
1590,盆,pén,八,9,土,盆,WVLF,p,en,2
1591,胚,pēi,月,9,水,胚,EGIG,p,ei,1
1592,胧,lóng,月,9,火,朧,EDXN,l,ong,2
1593,胆,dǎn,月,9,火,膽,EJGG,d,an,3
1594,胜,"shèng,shēng",月,9,金,勝,ETGG,sh,eng,4
1595,胞,bāo,月,9,水,胞,EQNN,b,ao,1
1596,胖,"pàng,pán,pàn",月,9,水,胖,EUFH,p,ang,4
1597,脉,"mài,mò",月,9,水,脉,EYNI,m,ai,4
1598,胎,tāi,月,9,火,胎,ECKG,t,ai,1
1599,勉,miǎn,力,9,水,勉,QKQL,m,ian,3
1600,狭,xiá,犭,9,木,狹,QTGW,x,ia,2
1601,狮,shī,犭,9,金,狮,QTJH,sh,i,1
1602,独,dú,犭,9,金,獨,QTJY,d,u,2
1603,狰,zhēng,犭,9,金,狰,QTQH,zh,eng,1
